paragraph|author
Pour développer cette histoire dans toute la vérité de ses détails, pour en suivre le cours dans toutes ses sinuosités, il faut ici divulguer quelques secrets de l'amour, se glisser sous les lambris d'une chambre à coucher, non pas effrontément, mais à la manière de Trilby, n'effaroucher ni Dougal, ni Jeannie, n'effaroucher personne, être aussi chaste que veut l'être notre noble langue française, aussi hardi que l'a été le pinceau de Gérard dans son tableau de Daphnis et Chloé. La chambre à coucher de madame Jules était un lieu sacré. Elle, son mari, sa femme de chambre pouvaient seuls y entrer. L'opulence a de beaux priviléges, et les plus enviables sont ceux qui permettent de développer les sentiments dans toute leur étendue, de les féconder par l'accomplissement de leurs mille caprices, de les environner de cet éclat qui les agrandit, de ces recherches qui les purifient, de ces délicatesses qui les rendent encore plus attrayants. Si vous haïssez les dîners sur l'herbe et les repas mal servis, si vous éprouvez quelque plaisir à voir une nappe damassée éblouissante de blancheur, un couvert de vermeil, des porcelaines d'une exquise pureté, une table bordée d'or, riche de ciselure, éclairée par des bougies diaphanes, puis, sous des globes d'argent armoriés, les miracles de la cuisine la plus recherchée; pour être conséquent, vous devez alors laisser la mansarde en haut des maisons, les grisettes dans la rue; abandonner les mansardes, les grisettes, les parapluies, les socques articulés aux gens qui payent leur dîner avec des cachets; puis, vous devez comprendre l'amour comme un principe qui ne se développe dans toute sa grâce que sur les tapis de la Savonnerie, sous la lueur d'opale d'une lampe marmorine, entre des murailles discrètes et revêtues de soie, devant un foyer doré, dans une chambre sourde au bruit des voisins, de la rue, de tout, par des persiennes, par des volets, par d'ondoyants rideaux. Il vous faut des glaces dans lesquelles les formes se jouent, et qui répètent à l'infini la femme que l'on voudrait multiple, et que l'amour multiplie souvent; puis des divans bien bas; puis un lit qui, semblable à un secret, se laisse deviner sans être montré; puis, dans cette chambre coquette, des fourrures pour les pieds nus, des bougies sous verre au milieu des mousselines drapées, pour lire à toute heure de nuit, et des fleurs qui n'entêtent pas, et des toiles dont la finesse eût satisfait Anne d'Autriche. Madame Jules avait réalisé ce délicieux programme, mais ce n'était rien. Toute femme de goût pouvait en faire autant, quoique, néanmoins, il y ait dans l'arrangement de ces choses un cachet de personnalité qui donne à tel ornement, à tel détail, un caractère inimitable. Aujourd'hui plus que jamais règne le fanatisme de l'individualité. Plus nos lois tendront à une impossible égalité, plus nous nous en écarterons par les mœurs. Aussi, les personnes riches commencent-elles, en France, à devenir plus exclusives dans leurs goûts et dans les choses qui leur appartiennent, qu'elles ne l'ont été depuis trente ans. Madame Jules savait à quoi l'engageait ce programme, et avait tout mis chez elle en harmonie avec un luxe qui allait si bien à l'amour. Les _Quinze cents francs et ma Sophie_, ou la passion dans la chaumière, sont des propos d'affamés auxquels le pain bis suffit d'abord, mais qui, devenus gourmets s'ils aiment réellement, finissent par regretter les richesses de la gastronomie. L'amour a le travail et la misère en horreur. Il aime mieux mourir que de vivoter. La plupart des femmes, en rentrant du bal, impatientes de se coucher, jettent autour d'elles leurs robes, leurs fleurs fanées, leurs bouquets dont l'odeur s'est flétrie. Elles laissent leurs petits souliers sous un fauteuil, marchent sur les cothurnes flottants, ôtent leurs peignes, déroulent leurs tresses sans soin d'elles-mêmes. Peu leur importe que leurs maris voient les agrafes, les doubles épingles, les artificieux crochets qui soutenaient les élégants édifices de la coiffure ou de la parure. Plus de mystères, tout tombe alors devant le mari, plus de fard pour le mari. Le corset, la plupart du temps corset plein de précautions, reste là, si la femme de chambre trop endormie oublie de l'emporter. Enfin les bouffants de baleine, les entournures garnies de taffetas gommé, les chiffons menteurs, les cheveux vendus par le coiffeur, toute la fausse femme est là, éparse. _Disjecta membra poetæ_, la poésie artificielle tant admirée par ceux pour qui elle avait été conçue, élaborée, la jolie femme encombre tous les coins. A l'amour d'un mari qui bâille, se présente alors une femme vraie qui bâille aussi, qui vient dans un désordre sans élégance, coiffée de nuit avec un bonnet fripé, celui de la veille, celui du lendemain.--Car, après tout, monsieur, si vous voulez un joli bonnet de nuit à chiffonner tous les soirs, augmentez ma pension. Et voilà la vie telle qu'elle est. Une femme est toujours vieille et déplaisante à son mari, mais toujours pimpante, élégante et parée pour l'autre, pour le rival de tous les maris, pour le monde qui calomnie ou déchire toutes les femmes. Inspirée par un amour vrai, car l'amour a, comme les autres êtres, l'instinct de sa conservation, madame Jules agissait tout autrement, et trouvait, dans les constants bénéfices de son bonheur, la force nécessaire d'accomplir ces devoirs minutieux desquels il ne faut jamais se relâcher, parce qu'ils perpétuent l'amour. Ces soins, ces devoirs, ne procèdent-ils pas d'ailleurs d'une dignité personnelle qui sied à ravir? N'est-ce pas des flatteries? n'est-ce pas respecter en soi l'être aimé? Donc madame Jules avait interdit à son mari l'entrée du cabinet où elle quittait sa toilette de bal, et d'où elle sortait vêtue pour la nuit, mystérieusement parée pour les mystérieuses fêtes de son cœur. En venant dans cette chambre, toujours élégante et gracieuse, Jules y voyait une femme coquettement enveloppée dans un élégant peignoir, les cheveux simplement tordus en grosses tresses sur sa tête; car, n'en redoutant pas le désordre, elle n'en ravissait à l'amour ni la vue ni le toucher; une femme toujours plus simple, plus belle alors qu'elle ne l'était pour le monde; une femme qui s'était ranimée dans l'eau, et dont tout l'artifice consistait à être plus blanche que ses mousselines, plus fraîche que le plus frais parfum, plus séduisante que la plus habile courtisane, enfin toujours tendre, et partant toujours aimée. Cette admirable entente du métier de femme fut le grand secret de Joséphine pour plaire à Napoléon, comme il avait été jadis celui de Césonie pour Caïus Caligula, de Diane de Poitiers pour Henri II. Mais s'il fut largement productif pour des femmes qui comptaient sept ou huit lustres, quelle arme entre les mains de jeunes femmes! Un mari subit alors avec délices les bonheurs de sa fidélité.|Balzac
--Ah! je peux bien dire que depuis trente et un ans que je tiens ma pension, dit madame Vauquer, il m'est passé bien des jeunes gens par les mains, comme on dit; mais je n'en ai jamais vu d'aussi gentil, d'aussi distingué que monsieur Eugène. Est-il beau quand il dort? Prenez-lui donc la tête sur votre épaule, madame Couture. Bah! il tombe sur celle de mademoiselle Victorine: il y a un dieu pour les enfants. Encore un peu, il se fendait la tête sur la pomme de la chaise. A eux deux, ils feraient un bien joli couple.|Balzac
A ce nom, l'étudiant regarda fixement Vautrin. Le père Goriot leva brusquement la tête, il jeta sur les deux interlocuteurs un regard lumineux et plein d'inquiétude qui surprit les pensionnaires.|Balzac
--Allons, ma chère petite belle, vous ne voulez pas la mort de mon établissement, hein? Vous voyez à quelle extrémité me réduisent ces messieurs; remontez dans votre chambre pour ce soir.|Balzac
--Seriez-vous donc fâché de me voir en vie? dit Vautrin à l'oreille de Rastignac dont il crut deviner les pensées. Ce serait d'un homme diantrement fort!|Balzac
Dès lors il cacha ses émotions sous un calme complet. Aucun homme n'est assez fort pour pouvoir supporter ces changements, qui font passer rapidement l'âme du plus grand bien à des malheurs suprêmes. N'avait-il donc aperçu la vie heureuse que pour mieux sentir le vide de son existence précédente? Ce fut un terrible orage; mais il savait souffrir, et reçut l'assaut de ses pensées tumultueuses, comme un rocher de granit reçoit les lames de l'Océan courroucé.|Balzac
--Sois à moi ce soir, à l'instant, suis-moi, ne me quitte pas, je le veux, Paquita! m'aimes-tu? viens!|Balzac
Une bien belle chose est le métier d'espion, quand on le fait pour son compte et au profit d'une passion. N'est-ce pas se donner les plaisirs du voleur en restant honnête homme? Mais il faut se résigner à bouillir de colère, à rugir d'impatience, à se glacer les pieds dans la boue, à transir et brûler, à dévorer de fausses espérances. Il faut aller, sur la foi d'une indication, vers un but ignoré, manquer son coup, pester, s'improviser à soi-même des élégies, des dithyrambes, s'exclamer niaisement devant un passant inoffensif qui vous admire; puis renverser des bonnes femmes et leurs paniers de pommes, courir, se reposer, rester devant une croisée, faire mille suppositions..... Mais c'est la chasse, la chasse dans Paris, la chasse avec tous ses accidents, moins les chiens, le fusil et le tahiau! Il n'est de comparable à ces scènes que celles de la vie des joueurs. Puis besoin est d'un cœur gros d'amour ou de vengeance pour s'embusquer dans Paris, comme un tigre qui veut sauter sur sa proie, et pour jouir alors de tous les accidents de Paris et d'un quartier, en leur prêtant un intérêt de plus que celui dont ils abondent déjà. Alors, ne faut-il pas avoir une âme multiple? n'est-ce pas vivre de mille passions, de mille sentiments ensemble?|Balzac
--Si je n'étais pas encore rentré, remets-la tout bonnement au concierge, en lui disant de la monter à madame.|Balzac
Vautrin regarda Rastignac d'un air paternel et méprisant, comme s'il eût dit: Marmot! dont je ne ferais qu'une bouchée! Puis il répondit:--Vous êtes de mauvaise humeur, parce que vous n'avez peut-être pas réussi auprès de la belle comtesse de Restaud.|Balzac
--Hier, il m'a fait appeler dans sa chambre. J'y suis allée... «Anastasie, m'a-t-il dit d'une voix... (oh! sa voix a suffi, j'ai tout deviné), où sont vos diamants?» Chez moi. «Non, m'a-t-il dit en me regardant, ils sont là, sur ma commode.» Et il m'a montré l'écrin qu'il avait couvert de son mouchoir. «Vous savez d'où ils viennent?» m'a-t-il dit. Je suis tombée à ses genoux... j'ai pleuré, je lui ai demandé de quelle mort il voulait me voir mourir.|Balzac
Aidées par Sylvie, les deux femmes finirent par transporter Eugène dans sa chambre, le couchèrent sur son lit, et la cuisinière lui défit ses habits pour le mettre à l'aise. Avant de partir, quand sa protectrice eut le dos tourné, Victorine mit un baiser sur le front d'Eugène avec tout le bonheur que devait lui causer ce criminel larcin. Elle regarda sa chambre, ramassa pour ainsi dire dans une seule pensée les mille félicités de cette journée, en fit un tableau qu'elle contempla long-temps, et s'endormit la plus heureuse créature de Paris. Le festoiement à la faveur duquel Vautrin avait fait boire à Eugène et au père Goriot du vin narcotisé décida la perte de cet homme. Bianchon, à moitié gris, oublia de questionner mademoiselle Michonneau sur Trompe-la-Mort. S'il avait prononcé ce nom, il aurait certes éveillé la prudence de Vautrin, ou, pour lui rendre son vrai nom, de Jacques Collin, l'une des célébrités du bagne. Puis le sobriquet de Vénus du Père-La-Chaise décida mademoiselle Michonneau à livrer le forçat au moment où, confiante en la générosité de Collin, elle calculait s'il ne valait pas mieux le prévenir et le faire évader pendant la nuit. Elle venait de sortir, accompagnée de Poiret, pour aller trouver le fameux chef de la police de sûreté, petite rue Sainte-Anne, croyant encore avoir affaire à un employé supérieur nommé Gondureau. Le directeur de la police judiciaire la reçut avec grâce. Puis, après une conversation où tout fut précisé, mademoiselle Michonneau demanda la potion à l'aide de laquelle elle devait opérer la vérification de la marque. Au geste de contentement que fit le grand homme de la petite rue Sainte-Anne, en cherchant une fiole dans un tiroir de son bureau, mademoiselle Michonneau devina qu'il y avait dans cette capture quelque chose de plus important que l'arrestation d'un simple forçat. A force de se creuser la cervelle, elle soupçonna que la police espérait, d'après quelques révélations faites par les traîtres du bagne, arriver à temps pour mettre la main sur des valeurs considérables. Quand elle eut exprimé ses conjectures à ce renard, il se mit à sourire, et voulut détourner les soupçons de la vieille fille.|Balzac
La comtesse pâlit d'abord en voyant l'impatience de son mari, puis elle rougit, et fut évidemment embarrassée; elle répondit d'une voix qu'elle voulut rendre naturelle, et d'un air faussement dégagé: «Il est impossible de connaître quelqu'un que nous aimions mieux...» Elle s'interrompit, regarda son piano, comme s'il se réveillait en elle quelque fantaisie, et dit:--Aimez-vous la musique, monsieur?|Balzac
Maxime éclata de rire et sortit suivi de la comtesse, qui se mit à la fenêtre pour le voir montant en voiture, faisant piaffer son cheval, et agitant son fouet. Elle ne revint que quand la grande porte fut fermée.|Balzac
Mademoiselle Michonneau ne comprenant pas, Gondureau lui expliqua les deux mots d'argot dont il s'était servi. _Sorbonne_ et _tronche_ sont deux énergiques expressions du langage des voleurs, qui, les premiers, ont senti la nécessité de considérer la tête humaine sous deux aspects. La _sorbonne_ est la tête de l'homme vivant, son conseil, sa pensée. La _tronche_ est un mot de mépris destiné à exprimer combien la tête devient peu de chose quand elle est coupée.|Balzac
--J'ai peur, madame la duchesse, qu'il ne vous arrive quelque accident. Je viens de voir votre cocher gris comme les Vingt-Deux Cantons.|Balzac
--Oui, la maman s'est saignée, dit Vautrin. Vous pourrez maintenant faire vos farces, aller dans le monde, y pêcher des dots, et danser avec des comtesses qui ont des fleurs de pêcher sur la tête. Mais croyez-moi, jeune homme, fréquentez le tir.|Balzac
--Allons, montons, dit-il à Rastignac en lui faisant traverser une cour et le conduisant à la porte d'un appartement situé au troisième étage, sur le derrière d'une maison neuve et de belle apparence. Le père Goriot n'eut pas besoin de sonner. Thérèse, la femme de chambre de madame de Nucingen, leur ouvrit la porte. Eugène se vit dans un délicieux appartement de garçon, composé d'une antichambre, d'un petit salon, d'une chambre à coucher et d'un cabinet ayant vue sur un jardin. Dans le petit salon, dont l'ameublement et le décor pouvaient soutenir la comparaison avec ce qu'il y avait de plus joli, de plus gracieux, il aperçut, à la lumière des bougies, Delphine, qui se leva d'une causeuse, au coin du feu, mit son écran sur la cheminée, et lui dit avec une intonation de voix chargée de tendresse:--Il a donc fallu vous aller chercher, monsieur qui ne comprenez rien.|Balzac
Le jeune homme qui s'intitulait ami de Henri de Marsay était un étourdi, arrivé de province et auquel les jeunes gens, alors à la mode, apprenaient l'art d'écorner proprement une succession, mais il avait un dernier gâteau à manger dans sa province, un établissement certain. C'était tout simplement un héritier passé sans transition de ses maigres cent francs par mois, à toute la fortune paternelle, et qui, s'il n'avait pas assez d'esprit pour s'apercevoir que l'on se moquait de lui, savait assez de calcul pour s'arrêter aux deux tiers de son capital. Il venait découvrir à Paris, moyennant quelques billets de mille francs, la valeur exacte des harnais, l'art de ne pas trop respecter ses gants, y entendre de savantes méditations sur les gages à donner aux gens, et chercher quel forfait était le plus avantageux à conclure avec eux; il tenait beaucoup à pouvoir parler en bons termes de ses chevaux, de son chien des Pyrénées, à reconnaître d'après la mise, le marcher, le brodequin, à quelle espèce appartenait une femme; étudier l'écarté, retenir quelques mots à la mode, et conquérir, par son séjour dans le monde parisien, l'autorité nécessaire pour importer plus tard en province le goût du thé, l'argenterie à forme anglaise, et se donner le droit de tout mépriser autour de lui pendant le reste de ses jours. De Marsay l'avait pris en amitié pour s'en servir dans le monde, comme un hardi spéculateur se sert d'un commis de confiance. L'amitié fausse ou vraie de de Marsay était une position sociale pour Paul de Manerville qui, de son côté, se croyait fort en exploitant à sa manière son ami intime. Il vivait dans le reflet de son ami, se mettait constamment sous son parapluie, en chaussait les bottes, se dorait de ses rayons. En se posant près de Henri, ou même en marchant à ses côtés, il avait l'air de dire:--Ne nous insultez pas, nous sommes de vrais tigres. Souvent il se permettait de dire avec fatuité:--Si je demandais telle ou telle chose à Henri, il est assez mon ami pour le faire.... Mais il avait soin de ne lui jamais rien demander. Il le craignait, et sa crainte, quoique imperceptible, réagissait sur les autres, et servait de Marsay.--C'est un fier homme que de Marsay, disait Paul. Ha, ha, vous verrez, il sera ce qu'il voudra être. Je ne m'étonnerais pas de le trouver un jour ministre des affaires étrangères. Rien ne lui résiste. Puis il faisait de de Marsay ce que le caporal Trim faisait de son bonnet, un enjeu perpétuel. Demandez à de Marsay, et vous verrez!|Balzac
