paragraph|author
Ces deux exils aboutissaient à une patrie; ces deux fatalités incurables, le stigmate de Gwynplaine, la cécité de Dea, opéraient leur jonction dans le contentement.  Ils se suffisaient, ils n’imaginaient rien au delà d’eux-mêmes; se parler était un délice, s’approcher était une béatitude; à force d’intuition réciproque, ils en étaient venus à l’unité de rêverie; ils pensaient à deux la même pensée.  Quand Gwynplaine marchait, Dea croyait entendre un pas d’apothéose, Ils se serraient l’un contre l’autre dans une sorte de clair-obscur sidéral plein de parfums, de lueurs, de musiques, d’architectures lumineuses, de songes; ils s’appartenaient; ils se savaient ensemble à jamais dans la même joie et dans la même extase; et rien n’était étrange comme cette construction d’un éden par deux damnés.|Hugo
On savait produire dans ces temps-là des choses qu’on ne produit plus maintenant, on avait des talents qui nous manquent, et ce n’est pas sans raison que les bons esprits crient à la décadence. On ne sait plus sculpter en pleine chair humaine; cela tient à ce que l’art des supplices se perd; on était virtuose en ce genre, on ne l’est plus; on a simplifié cet art au point qu’il va bientôt peut-être disparaître tout à fait.  En coupant les membres à des hommes vivants, en leur ouvrant le ventre, en leur arrachant les viscères, on prenait sur le fait les phénomènes, on avait des trouvailles; il faut y renoncer, et nous sommes privés des progrès que le bourreau faisait faire à la chirurgie.|Hugo
 La redoutable ascension qui, depuis tant d’heures déjà, variait ses éblouissements sur Gwynplaine, et qui l’avait emporté à Windsor, le remporta à Londres.|Hugo
C’étaient sans doute le chapelain et le fossoyeur qui jetaient sur le cercueil, l’un, des versets de prière, l’autre, des pelletées de terre.|Hugo
Gwynplaine retint son haleine pour ne pas perdre un mot de ce que disait Ursus, et voici ce qu’il entendit:|Hugo
--Vous savez, vous autres.  C’est fini la musique.  Vous pouvez mettre vos trompettes dans votre tiroir.  Vous avez bien fait de ne pas vous harnacher en déités.  Vous êtes bien laides comme ceci, mais vous avez bien fait.  Gardez vos cotillons de torchon. Pas de représentation ce soir.  Ni demain, ni après-demain, ni après après-demain.  Plus de Gwynplaine.  Pas plus de Gwynplaine que sur ma patte.|Hugo
Au delà de cette empreinte, il y en avait une autre, puis une autre; les empreintes se succédaient, à la distance d’un pas, et s’enfonçaient dans la plaine vers la droite.  Elles étaient encore fraîches et couvertes de peu de neige.  Une femme venait de passer là.|Hugo
--Voir?  qu’appelez-vous voir, vous autres!  moi, je ne vois pas, je sais.  Il paraît que voir, cela cache.|Hugo
Les révérends, eux, invoquaient l’ordre social.  Ils prenaient fait et cause pour les actes du parlement violés, laissant l’orthodoxie de côté.  C’était plus malin.  Car on était à l’époque de M.  Locke, mort depuis six mois à peine, le 28 octobre 1704, et le scepticisme, que Bolingbroke allait insuffler à Voltaire, commençait.  Wesley devait plus tard venir restaurer la bible comme Loyola a restauré le papisme.|Hugo
Dea était restée au fond du théâtre, debout sous la lanterne du plafond.  Elle était pâle, d’une pâleur d’ombre.|Hugo
Il s’engageait dans des méandres d’architecture intime; là un cabinet coquettement peint et sculpté, un peu obscène et très discret; là une chapelle équivoque tout écaillée de nacres et d’émaux, avec des ivoires faits pour être vus à la loupe, comme des dessus de tabatières; là un de ces précieux retraits florentins accommodés pour les hypocondries féminines, et qu’on appelait dès lors _boudoirs_.  Partout, sur les plafonds, sur les murs, sur les planchers même, il y avait des figurations veloutées ou métalliques d’oiseaux et d’arbres, des végétations extravagantes enroulées de perles, des bossages de passementerie, des nappes de jais, des guerriers, des reines, des tritonnes cuirassées d’un ventre d’hydre.  Les biseaux des cristaux taillés ajoutaient des effets de prismes à des effets de reflets.  Les verroteries jouaient les pierreries.  On voyait étinceler des encoignures sombres.  On ne savait si toutes ces facettes lumineuses, où des verres d’émeraudes s’amalgamaient à des ors de soleil levant et où flottaient des nuées gorge de pigeon, étaient des miroirs microscopiques ou des aigues-marines démesurées. Magnificence à la fois délicate et énorme.  C’était le plus mignon des palais, à moins que ce ne fût le plus colossal des écrins.  Une maison pour Mab ou un bijou pour Géo.  Gwynplaine cherchait l’issue.|Hugo
Du reste, pour s’étonner qu’une épave fragile ait pu nager quinze ans sans être avariée, il faudrait peu connaître la profonde douceur de l’océan.  Quinze ans, ce n’est rien.  Le 4 octobre 1867, dans le Morbihan, entre l’île de Groix, la pointe de la presqu’île de Gavres et le rocher des Errants, des pêcheurs de Port-Louis ont trouvé une amphore romaine du quatrième siècle, couverte d’arabesques par les incrustations de la mer.  Cette amphore avait flotté quinze cents ans.|Hugo
Lord David Dirry-Moir aimait passionnément les exhibitions de carrefours, les tréteaux à parade, les circus à bêtes curieuses, les baraques de saltimbanques, les clowns, les tartailles, les pasquins, les farces en plein vent et les prodiges de la foire. Le vrai seigneur est celui qui goûte de l’homme du peuple; c’est pourquoi lord David hantait les tavernes et les cours des miracles de Londres et des Cinq-Ports.  Afin de pouvoir au besoin, sans compromettre son rang dans l’escadre blanche, se colleter avec un gabier ou un calfat, il mettait, quand il allait dans ces bas-fonds, une jaquette de matelot.  Pour ces transformations, ne pas porter perruque lui était commode, car, même sous Louis XIV, le peuple a gardé ses cheveux, comme le lion sa crinière.  De cette façon, il était libre.  Les petites gens, que lord David rencontrait dans ces cohues et auxquelles il se mêlait, le tenaient en haute estime, et ne savaient pas qu’il fût lord.  On l’appelait Tom-Jim-Jack.  Sous ce nom il était populaire, et fort illustre dans cette crapule.  Il s’encanaillait en maître.  Dans l’occasion, il faisait le coup de poing.  Ce côté de sa vie élégante était connu et fort apprécié de Lady Josiane.|Hugo
Le lendemain ce jeu recommençait, avec des variantes.  Glissement céleste dans ce doux abîme qui est l’amour.|Hugo
Le vertige est une espèce de lucidité formidable.  Surtout celui qui, vous emportant à la fois vers le jour et vers la nuit, se compose de deux tournoiements en sens inverse.|Hugo
Cette lettre de moins sur lui le soulagea étrangement, et Gwynplaine sentit son honnêteté comme l’aigle sent ses ailes.|Hugo
Gwynplaine, précédé de l’huissier de la verge noire, de Manteau-Bleu et de Jarretière, pénétra dans ce compartiment privilégié.|Hugo
Une heure passa ainsi.  Enfin, las, se figurant que le lit c’est le sommeil, il posa sa tête sur son oreiller, sans se déshabiller, et il fit à l’obscurité la concession de fermer les yeux; mais l’orage d’émotions qui l’assaillait n’avait pas discontinué un instant.  L’insomnie est un sévice de la nuit sur l’homme.  Gwynplaine souffrait beaucoup.  Pour la première fois de sa vie, il n’était pas content de lui.  Intime douleur mêlée à sa vanité satisfaite.  Que faire?  Le jour vint.  Il entendit Ursus se lever, et n’ouvrit pas les paupières.  Aucune trêve cependant.  Il songeait à cette lettre.  Tous les mots lui revenaient dans une sorte de chaos.  Sous de certains souffles violents du dedans de l’âme, la pensée est un liquide.  Elle entre en convulsions, elle se soulève, et il en sort quelque chose de semblable au rugissement sourd de la vague.  Flux, reflux, secousses, tournoiements, hésitations du flot devant l’écueil, grêles et pluies, nuages avec des trouées où sont des lueurs, arrachements misérables d’une écume inutile, folles ascensions tout de suite écroulées, immenses efforts perdus, apparition du naufrage de toutes parts, ombre et dispersion, tout cela, qui est dans l’abîme, est dans l’homme.  Gwynplaine était en proie à cette tourmente.|Hugo
Gwynplaine avait dans le cerveau le tourbillonnement vertigineux d’une foule de nouveautés, tout le clair-obscur de la métamorphose, on ne sait quelles confrontations étranges, le choc du passé contre l’avenir, deux Gwynplaines, lui-même double; en arrière, un enfant en guenilles, sorti de la nuit, rôdant, grelottant, affamé, faisant rire, en avant, un seigneur éclatant, fastueux, superbe, éblouissant Londres.  Il se dépouillait de l’un et s’amalgamait à l’autre.  Il sortait du saltimbanque et entrait dans le lord.  Changements de peau qui sont parfois des changements d’âme.  Par instants cela ressemblait trop au songe. C’était complexe, mauvais et bon.  Il pensait à son père.  Chose poignante, un père qui est un inconnu.  Il essayait de se le figurer.  Il pensait à ce frère dont on venait de lui parler. Ainsi, une famille!  Quoi!  une famille, à lui Gwynplaine!  Il se perdait dans des échafaudages fantastiques.  Il avait des apparitions de magnificences; des solennités inconnues s’en allaient en nuage devant lui; il entendait des fanfares.|Hugo
Quand Gwynplaine fut assis, le justicier-quorum et le wapentake reculèrent de quelques pas et se tinrent droits et immobiles en arrière du fauteuil.|Hugo
Remarque étrange et qui est un enseignement, ce carré formé par le trône, les évêques et les barons, et dans lequel sont des magistrats à genoux, c’était l’ancien parlement de France sous les deux premières races.  Même aspect de l’autorité en France et en Angleterre, Hincmar, dans le _de ordinatione sacri palatii_, décrit en 853 la chambre des lords en séance à Westminster au dix-huitième siècle.  Sorte de bizarre procès-verbal fait neuf cents ans d’avance.|Hugo
--Homme qui êtes ici lié de chaînes, écoutez pour la dernière fois la voix de justice.  Vous avez été extrait de votre cachot et amené dans cette geôle.  Dûment interpellé et dans les formes voulues, _formaliis verbis pressus_, sans égard aux lectures et communications qui vous ont été faites et qui vous vont être renouvelées, inspiré par un esprit de ténacité mauvaise et perverse, vous vous êtes enfermé dans le silence, et vous avez refusé de répondre au juge.  Ce qui est un libertinage détestable, et ce qui constitue, parmi les faits punissables du cashlit, le crime et délit d’oversenesse.|Hugo
Hélas!  il avait exagéré l’espérance jusqu’à croire en cette chose éclatante et obscure, la société.  Lui qui était dehors, il y était rentré.|Hugo
Gwynplaine avait été enlevé plutôt qu’arrêté.  L’opération de police s’était exécutée si rapidement que le champ de foire, d’ailleurs peu fréquenté à cette heure matinale, avait été à peine ému.  Presque personne ne se doutait dans les baraques du Tarrinzeau-field que le wapentake était venu chercher l’Homme qui Rit.  De là le peu de foule.|Hugo
Ajoutons qu’on exécutait volontiers les gens dans l’intérieur des prisons; escamotage mêlé au supplice; expédient hideux, auquel l’Angleterre revient en ce moment; donnant ainsi au monde le singulier spectacle d’un grand peuple qui, voulant améliorer, choisit le pire, et qui, ayant devant lui, d’un côté le passé, de l’autre le progrès, se trompe de visage, et prend la nuit pour le jour.|Hugo
